order_id,amount,decline_code,decline_category,ground_truth_recoverable,timestamp
ord_f407bcd9,13457.17,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-06T02:24:09.750656
ord_5e20c011,10170.56,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-02T02:24:09.750656
ord_03377c9d,14517.25,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-21T02:24:09.750656
ord_7ba43025,16230.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-20T02:24:09.750656
ord_9f828990,48479.21,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-05T02:24:09.750656
ord_c655bc06,13658.84,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.750656
ord_49795ab0,8145.62,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.750656
ord_02de9818,32631.41,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-05T02:24:09.750656
ord_19d8c0f4,454.81,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-25T02:24:09.750656
ord_7e656cf3,47834.2,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.750656
ord_d22ff248,16830.61,RISK_BLOCK,RISK_BLOCK,0,2026-08-14T02:24:09.750656
ord_789a49f0,6364.79,OTHER,OTHER,0,2026-08-15T02:24:09.750656
ord_6879ab4b,23849.26,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-25T02:24:09.750656
ord_c07980f0,16892.85,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-29T02:24:09.750656
ord_e5332aef,44922.77,OTHER,OTHER,0,2026-08-06T02:24:09.750656
ord_9e712efd,44080.1,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-18T02:24:09.750656
ord_75b14575,13463.44,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-08T02:24:09.750656
ord_62730301,21741.17,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-30T02:24:09.750656
ord_a2f03390,12583.92,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.750656
ord_88244986,45492.22,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-24T02:24:09.750656
ord_01147a40,8500.74,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.750656
ord_9fcbc40a,2989.38,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-24T02:24:09.750656
ord_e8c62ef1,12039.59,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.750656
ord_60044e7a,15037.77,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-08T02:24:09.750656
ord_bcc65ae9,40538.22,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.750656
ord_eb9d169d,27339.54,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-27T02:24:09.750656
ord_d6d18335,28869.41,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-25T02:24:09.750656
ord_5846789d,36628.01,OTHER,OTHER,0,2026-08-09T02:24:09.750656
ord_6d7296a6,27165.89,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.750656
ord_f1f7d374,43529.17,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-24T02:24:09.750656
ord_8bc3668b,40289.17,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-27T02:24:09.750656
ord_0b107ac0,41891.58,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.750656
ord_9745d037,36142.86,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.750656
ord_c8eea072,15899.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.750656
ord_2ba0930c,21186.51,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-09T02:24:09.750656
ord_87b7e0fa,14228.48,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-19T02:24:09.750656
ord_21a94dc9,43156.35,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.750656
ord_48362200,40076.07,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-25T02:24:09.750656
ord_5fb625eb,2790.97,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-30T02:24:09.750656
ord_bcf5833b,21947.3,OTHER,OTHER,0,2026-08-12T02:24:09.750656
ord_21fdcee2,34353.25,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-31T02:24:09.750656
ord_10d6616b,38645.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-11T02:24:09.750656
ord_db37c122,33430.9,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.750656
ord_27ab4bf7,27155.31,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-21T02:24:09.750656
ord_90877444,31253.72,OTHER,OTHER,1,2026-08-01T02:24:09.750656
ord_38f62c60,12568.98,RISK_BLOCK,RISK_BLOCK,0,2026-07-23T02:24:09.750656
ord_15369f85,42119.71,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-20T02:24:09.750656
ord_4f7dc0d1,12699.45,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.750656
ord_37ceda55,11622.91,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.750656
ord_7ccd176e,38266.73,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.750656
ord_fc8f726e,18168.75,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-28T02:24:09.750656
ord_33f18a5a,26815.4,OTHER,OTHER,1,2026-08-04T02:24:09.750656
ord_77f0e816,17865.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.750656
ord_e6a9cfcd,16715.11,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-26T02:24:09.750656
ord_7afa0e6d,41874.08,OTHER,OTHER,0,2026-08-09T02:24:09.750656
ord_b0e16666,37369.06,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-10T02:24:09.750656
ord_cfb2dedb,11284.95,OTHER,OTHER,1,2026-08-17T02:24:09.750656
ord_76d745a9,24934.76,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.750656
ord_72439d4b,40721.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-07T02:24:09.750656
ord_77303525,23156.86,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.750656
ord_78640c9a,8543.12,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-08T02:24:09.750656
ord_0c39e617,29125.0,RISK_BLOCK,RISK_BLOCK,0,2026-08-14T02:24:09.750656
ord_98b41a58,14998.73,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.750656
ord_903ab7f8,30415.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-11T02:24:09.750656
ord_f9417dc1,28750.02,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-17T02:24:09.750656
ord_b8194c2c,49588.65,OTHER,OTHER,0,2026-08-01T02:24:09.750656
ord_c5b78267,10578.25,OTHER,OTHER,1,2026-08-02T02:24:09.750656
ord_b6c2ed92,38003.89,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.750656
ord_b0b0f691,28154.76,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.750656
ord_41fa687d,37847.72,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.750656
ord_15a8b3ac,35682.96,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-05T02:24:09.750656
ord_114d5429,6137.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.750656
ord_1e5da4d7,33199.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-11T02:24:09.750656
ord_ce6cc6fa,34590.48,OTHER,OTHER,0,2026-07-28T02:24:09.750656
ord_60876141,24012.49,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-03T02:24:09.750656
ord_435e65da,16318.65,RISK_BLOCK,RISK_BLOCK,0,2026-08-09T02:24:09.750656
ord_3d265738,43207.31,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.750656
ord_7bbc1c17,5805.04,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-04T02:24:09.750656
ord_37bf474a,13512.79,OTHER,OTHER,0,2026-08-08T02:24:09.750656
ord_b2009a28,21747.91,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-22T02:24:09.750656
ord_ddfc81b3,28267.55,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-28T02:24:09.750656
ord_9e39e447,43411.35,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-12T02:24:09.750656
ord_07e48558,23417.75,OTHER,OTHER,1,2026-07-27T02:24:09.750656
ord_38ec57cc,41862.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.750656
ord_40f21a89,14607.74,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.750656
ord_7ca45876,10906.24,OTHER,OTHER,1,2026-08-04T02:24:09.750656
ord_b9421124,22157.48,RISK_BLOCK,RISK_BLOCK,1,2026-08-16T02:24:09.750656
ord_57c5f847,25481.72,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.750656
ord_cce34b04,2865.34,RISK_BLOCK,RISK_BLOCK,0,2026-08-15T02:24:09.750656
ord_1f07741d,42865.71,RISK_BLOCK,RISK_BLOCK,0,2026-07-24T02:24:09.750656
ord_b13bea3c,42190.63,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-16T02:24:09.750656
ord_82505122,45391.92,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.750656
ord_4b2f0894,28777.64,OTHER,OTHER,0,2026-08-04T02:24:09.750656
ord_00479c01,24209.19,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-07T02:24:09.750656
ord_59254ffa,45320.82,OTHER,OTHER,0,2026-08-09T02:24:09.750656
ord_224be53c,11223.14,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-09T02:24:09.750656
ord_d5836712,31306.2,RISK_BLOCK,RISK_BLOCK,0,2026-08-05T02:24:09.750656
ord_baf74b70,18994.34,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.750656
ord_5afa690a,6642.25,OTHER,OTHER,1,2026-08-12T02:24:09.750656
ord_3456b4e3,33845.46,OTHER,OTHER,0,2026-08-16T02:24:09.750656
ord_c13d2718,23327.79,OTHER,OTHER,0,2026-08-04T02:24:09.750656
ord_2674ba97,26954.48,RISK_BLOCK,RISK_BLOCK,0,2026-08-16T02:24:09.750656
ord_93ad9c1e,11664.9,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-05T02:24:09.750656
ord_06b58b45,38383.76,RISK_BLOCK,RISK_BLOCK,0,2026-08-14T02:24:09.750656
ord_a5fc2756,44182.57,OTHER,OTHER,0,2026-08-13T02:24:09.750656
ord_b9e1f80a,14692.97,RISK_BLOCK,RISK_BLOCK,1,2026-08-13T02:24:09.750656
ord_7c65cbea,42330.63,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.750656
ord_7ab2335e,32791.6,RISK_BLOCK,RISK_BLOCK,0,2026-08-12T02:24:09.750656
ord_a83ee3a8,36210.49,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-27T02:24:09.750656
ord_2602bfea,44561.8,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-23T02:24:09.750656
ord_4734fa35,34205.09,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.750656
ord_bb3ae9d2,17192.51,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-17T02:24:09.750656
ord_2f8cc34a,42666.76,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.750656
ord_524e59f2,810.75,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-18T02:24:09.750656
ord_844ce874,47955.05,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.750656
ord_9f3a28b6,28199.25,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-16T02:24:09.750656
ord_328cdd40,3759.06,EXPIRED_CARD,EXPIRED_CARD,1,2026-07-28T02:24:09.750656
ord_e4ba0751,12880.35,RISK_BLOCK,RISK_BLOCK,0,2026-08-02T02:24:09.750656
ord_2211bf7e,32848.37,OTHER,OTHER,0,2026-07-28T02:24:09.750656
ord_4483dc0b,1621.47,OTHER,OTHER,1,2026-08-10T02:24:09.750656
ord_fae0b052,45628.32,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-31T02:24:09.750656
ord_05bae650,13710.34,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-05T02:24:09.750656
ord_0459b65a,1586.38,RISK_BLOCK,RISK_BLOCK,0,2026-07-24T02:24:09.750656
ord_c7bde2e0,1784.02,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-31T02:24:09.750656
ord_8bd2fb4f,43583.43,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.750656
ord_d69dd907,16027.76,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.750656
ord_550da7e9,1824.16,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.750656
ord_03c79d31,43098.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-04T02:24:09.750656
ord_1df8a131,23450.96,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.750656
ord_7dae07c8,37056.38,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.750656
ord_a5823c4e,38947.05,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-29T02:24:09.750656
ord_e08d85da,2708.15,OTHER,OTHER,0,2026-08-15T02:24:09.750656
ord_60a5b98c,38632.95,OTHER,OTHER,0,2026-08-04T02:24:09.750656
ord_28caf7c1,2597.38,RISK_BLOCK,RISK_BLOCK,0,2026-08-12T02:24:09.750656
ord_0363cef7,5434.43,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.750656
ord_ca465b2c,35110.7,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-23T02:24:09.750656
ord_201f51e5,9360.91,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-24T02:24:09.750656
ord_afd81fcc,32035.05,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.750656
ord_a1fc46db,24724.14,OTHER,OTHER,0,2026-07-29T02:24:09.750656
ord_8f013f07,34892.01,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-29T02:24:09.750656
ord_db468893,38204.37,RISK_BLOCK,RISK_BLOCK,0,2026-07-23T02:24:09.750656
ord_f9925eae,6021.62,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-29T02:24:09.750656
ord_8bb34c4e,41568.73,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.750656
ord_effab551,7277.0,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-03T02:24:09.750656
ord_c86fe0a3,18120.34,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.750656
ord_729299e1,46523.01,OTHER,OTHER,0,2026-08-20T02:24:09.750656
ord_89c311a1,42216.83,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-31T02:24:09.750656
ord_8528cf98,23143.11,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-13T02:24:09.750656
ord_31bf52b3,6257.69,OTHER,OTHER,0,2026-08-13T02:24:09.750656
ord_513986c2,20287.09,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-05T02:24:09.750656
ord_9e3ad502,31657.86,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.750656
ord_faf997c6,1263.14,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-05T02:24:09.750656
ord_eaf255b2,37305.81,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-17T02:24:09.750656
ord_0dbf7b71,1078.03,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-29T02:24:09.750656
ord_54316a98,38926.64,RISK_BLOCK,RISK_BLOCK,0,2026-08-11T02:24:09.750656
ord_29d7e176,11331.39,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-27T02:24:09.750656
ord_752a4345,39012.44,OTHER,OTHER,0,2026-07-23T02:24:09.750656
ord_9045c249,45417.66,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-22T02:24:09.750656
ord_431469ee,35562.25,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-08T02:24:09.750656
ord_d8213090,46544.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-26T02:24:09.750656
ord_be6df9c2,35144.73,RISK_BLOCK,RISK_BLOCK,0,2026-07-30T02:24:09.750656
ord_ad1757c3,33703.8,OTHER,OTHER,0,2026-08-20T02:24:09.750656
ord_8360494c,11490.78,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.750656
ord_93d75cf9,45228.62,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-20T02:24:09.750656
ord_5834d478,24467.69,OTHER,OTHER,0,2026-08-07T02:24:09.750656
ord_897b4ace,22414.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-02T02:24:09.750656
ord_8b607621,28647.73,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.750656
ord_c7157e99,13494.49,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-12T02:24:09.750656
ord_1685e8f7,40356.28,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-13T02:24:09.750656
ord_1d38f3c7,46540.3,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-24T02:24:09.750656
ord_5681bb85,34824.71,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-21T02:24:09.750656
ord_c8f60f48,41320.02,OTHER,OTHER,0,2026-08-06T02:24:09.750656
ord_c085c09f,18506.54,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-29T02:24:09.750656
ord_03515cc2,11834.89,OTHER,OTHER,1,2026-08-19T02:24:09.750656
ord_d4e776b5,24821.57,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-06T02:24:09.750656
ord_7a1f4caf,29811.6,RISK_BLOCK,RISK_BLOCK,0,2026-08-20T02:24:09.750656
ord_73c81324,37092.98,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.750656
ord_6853df1a,4306.18,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-18T02:24:09.750656
ord_f487f40f,37073.98,RISK_BLOCK,RISK_BLOCK,1,2026-08-11T02:24:09.750656
ord_2af6153f,14138.96,RISK_BLOCK,RISK_BLOCK,0,2026-08-16T02:24:09.750656
ord_cab17c89,37228.94,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-17T02:24:09.750656
ord_8ed71cd2,11487.62,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-06T02:24:09.750656
ord_11c0dbb5,20585.8,OTHER,OTHER,0,2026-08-22T02:24:09.750656
ord_56113b71,49841.18,OTHER,OTHER,1,2026-08-04T02:24:09.750656
ord_a26f02b1,29009.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.750656
ord_b2e37bb3,13405.6,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-26T02:24:09.750656
ord_d4bebd09,17090.85,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.750656
ord_d1f0572a,30955.97,OTHER,OTHER,0,2026-08-18T02:24:09.751799
ord_3431fb19,43325.29,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.751799
ord_54e7058f,15088.53,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-18T02:24:09.751799
ord_51692dc4,44550.7,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-01T02:24:09.751799
ord_fe300d08,31398.2,OTHER,OTHER,0,2026-08-20T02:24:09.751799
ord_10efc6db,48161.12,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-28T02:24:09.751799
ord_edd26b84,24093.73,RISK_BLOCK,RISK_BLOCK,0,2026-07-25T02:24:09.751799
ord_1d99a077,20966.9,OTHER,OTHER,0,2026-07-24T02:24:09.751799
ord_aff007fa,23432.98,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-15T02:24:09.751799
ord_659dfed9,9072.09,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-11T02:24:09.751799
ord_fdf6f163,46415.05,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.751799
ord_d1121e56,18915.92,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-30T02:24:09.751799
ord_bd1c820c,16087.0,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-31T02:24:09.751799
ord_235e2a15,25405.85,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-29T02:24:09.751799
ord_8e5d13c3,31005.95,OTHER,OTHER,0,2026-08-03T02:24:09.751799
ord_49dc4c7c,47593.89,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.751799
ord_23c6a7cf,3519.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-18T02:24:09.751799
ord_e261a11b,31667.81,RISK_BLOCK,RISK_BLOCK,1,2026-08-16T02:24:09.751799
ord_c1238dd1,4757.81,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-20T02:24:09.751799
ord_651a7ac0,37998.21,OTHER,OTHER,0,2026-08-09T02:24:09.751799
ord_184e68e7,44559.84,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-01T02:24:09.751799
ord_bac67b98,22057.78,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.751799
ord_e4b3a255,27778.28,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.751799
ord_7b5a0735,7214.76,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-04T02:24:09.751799
ord_c2049ba7,5240.41,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.751799
ord_cc64488a,42015.8,OTHER,OTHER,0,2026-08-18T02:24:09.751799
ord_6f85220b,45479.7,RISK_BLOCK,RISK_BLOCK,0,2026-08-07T02:24:09.751799
ord_44d6ff78,48790.8,OTHER,OTHER,0,2026-07-30T02:24:09.751799
ord_c7dba5ab,30299.24,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.751799
ord_d22690e4,12465.29,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.751799
ord_0ec3cf24,42493.63,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-29T02:24:09.751799
ord_672aa128,32732.37,OTHER,OTHER,1,2026-08-03T02:24:09.751799
ord_d3a6aeac,12132.63,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-02T02:24:09.751799
ord_4162053d,45887.86,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-06T02:24:09.751799
ord_a655505a,5833.37,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-25T02:24:09.751799
ord_ee5e5057,12333.64,RISK_BLOCK,RISK_BLOCK,0,2026-07-24T02:24:09.751799
ord_5da01fad,12403.92,RISK_BLOCK,RISK_BLOCK,0,2026-08-07T02:24:09.751799
ord_28229a4d,21358.7,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.751799
ord_81acabce,11599.13,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-21T02:24:09.751799
ord_bfaa34c6,27614.75,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.751799
ord_0e093860,3581.61,OTHER,OTHER,1,2026-08-06T02:24:09.751799
ord_29c97919,40714.2,OTHER,OTHER,0,2026-08-22T02:24:09.751799
ord_3be5bac5,15528.87,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-22T02:24:09.751799
ord_c4a02142,18494.66,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-04T02:24:09.751799
ord_cfb766c8,37861.92,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.751799
ord_af6773a4,6883.1,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-09T02:24:09.751799
ord_7250c3bb,4708.15,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.751799
ord_1d9eeb18,24318.24,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-14T02:24:09.751799
ord_ebc592a5,30252.51,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-26T02:24:09.751799
ord_a9c852f2,29509.42,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.751799
ord_162de4b1,27775.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-26T02:24:09.751799
ord_4fd2e585,9542.38,OTHER,OTHER,1,2026-07-31T02:24:09.751799
ord_3d15e42f,30051.03,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-19T02:24:09.751799
ord_1065bc4d,40167.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-14T02:24:09.751799
ord_1ac296e6,41676.73,RISK_BLOCK,RISK_BLOCK,0,2026-08-22T02:24:09.751799
ord_9a16089f,10358.71,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.751799
ord_3b3af763,7223.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.751799
ord_0e5f09d2,13196.09,OTHER,OTHER,0,2026-08-20T02:24:09.751799
